,User_ID,Age,Gender,Occupation,Device_Type,Daily_Phone_Hours,Social_Media_Hours,Work_Productivity_Score,Sleep_Hours,Stress_Level,App_Usage_Count,Caffeine_Intake_Cups,Weekend_Screen_Time_Hours
10699,U10700,50,Female,Student,Android,10.7,1.3,3,6.0,1,15,0,3.5
10700,U10701,49,Male,Freelancer,iOS,4.9,3.5,6,8.2,1,29,6,7.1
10701,U10702,58,Male,Business Owner,iOS,6.4,2.4,2,6.3,0,12,4,13.9
10702,U10703,41,Male,Student,Android,6.9,2.7,9,5.0,1,56,6,7.4
10703,U10704,21,Male,Professional,iOS,5.1,3.2,7,6.0,0,29,5,11.6
10704,U10705,59,Other,Professional,Android,4.0,5.2,10,4.0,1,55,2,10.4
10705,U10706,42,Female,Professional,Android,4.9,4.0,6,6.4,1,54,4,8.7
10706,U10707,45,Male,Student,iOS,8.4,2.3,9,5.3,0,59,0,10.1
10707,U10708,33,Male,Professional,Android,10.6,2.6,1,7.0,1,26,1,5.3
10708,U10709,33,Female,Freelancer,Android,10.5,6.6,9,7.6,1,42,2,9.7
10709,U10710,48,Male,Freelancer,iOS,3.9,1.0,10,6.4,0,20,4,13.2
10710,U10711,20,Female,Freelancer,iOS,8.0,2.0,1,6.6,1,42,3,11.7
10711,U10712,41,Male,Professional,iOS,4.5,4.5,3,8.7,0,48,4,10.9
10712,U10713,58,Other,Professional,Android,1.9,7.1,8,5.5,0,23,5,2.6
10713,U10714,19,Male,Student,iOS,7.8,6.3,7,7.4,0,42,1,9.4
10714,U10715,60,Female,Professional,iOS,3.1,4.6,8,5.3,1,33,3,4.6
10715,U10716,59,Male,Professional,iOS,11.2,1.1,8,6.2,0,24,4,9.2
10716,U10717,27,Male,Freelancer,iOS,6.9,1.2,5,6.2,0,16,0,7.8
10717,U10718,34,Female,Professional,iOS,10.8,5.3,7,7.5,1,42,2,3.2
10718,U10719,56,Female,Business Owner,iOS,9.9,6.3,5,8.0,1,23,3,11.0
10719,U10720,47,Other,Student,Android,4.8,2.6,4,7.5,1,12,3,10.1
10720,U10721,27,Male,Freelancer,iOS,2.2,7.4,3,7.7,0,57,2,6.6
10721,U10722,34,Female,Freelancer,Android,10.2,1.2,7,7.2,1,14,2,11.8
10722,U10723,33,Other,Professional,iOS,5.3,3.2,6,6.3,1,15,5,6.5
10723,U10724,56,Other,Student,iOS,5.2,4.5,8,4.5,0,25,0,8.7
10724,U10725,55,Other,Freelancer,iOS,8.0,6.6,6,7.6,1,5,6,9.3
10725,U10726,60,Other,Student,Android,11.5,1.1,7,4.6,1,37,2,11.0
10726,U10727,28,Other,Freelancer,Android,9.6,3.6,10,8.2,0,12,5,13.2
10727,U10728,18,Other,Freelancer,Android,9.5,7.5,9,4.3,1,43,4,8.3
10728,U10729,25,Other,Professional,Android,8.3,6.8,8,8.0,1,35,4,10.0
10729,U10730,23,Other,Business Owner,iOS,9.7,6.6,9,7.6,0,51,6,3.4
10730,U10731,59,Male,Business Owner,iOS,1.3,6.2,7,6.0,0,6,0,2.9
10731,U10732,42,Female,Professional,iOS,11.9,7.5,7,6.6,0,37,6,7.3
10732,U10733,43,Other,Freelancer,iOS,8.1,1.8,8,8.7,0,58,0,13.5
10733,U10734,55,Female,Student,iOS,6.2,2.0,9,5.1,1,38,3,12.9
10734,U10735,23,Male,Freelancer,iOS,5.5,5.4,7,8.2,0,24,0,11.8
10735,U10736,51,Female,Business Owner,iOS,2.8,4.6,1,5.4,0,22,5,6.6
10736,U10737,30,Female,Business Owner,Android,8.7,0.7,6,8.0,1,24,3,8.1
10737,U10738,45,Female,Freelancer,iOS,5.1,2.3,4,6.2,1,13,6,4.2
10738,U10739,28,Other,Student,Android,8.5,3.1,8,6.3,0,18,5,8.6
10739,U10740,45,Other,Freelancer,iOS,4.1,2.8,4,8.0,0,31,4,11.6
10740,U10741,34,Female,Business Owner,iOS,7.1,2.7,7,8.0,0,21,4,2.8
10741,U10742,37,Female,Professional,iOS,4.1,5.1,4,7.9,0,34,5,9.7
10742,U10743,50,Female,Professional,iOS,5.6,2.1,3,8.7,1,20,3,4.2
10743,U10744,52,Male,Professional,iOS,4.2,7.5,4,6.3,0,37,5,5.2
10744,U10745,60,Other,Professional,Android,1.9,3.3,5,5.8,0,27,6,9.8
10745,U10746,42,Female,Professional,Android,10.1,0.8,5,7.5,1,30,3,6.3
10746,U10747,55,Other,Business Owner,Android,9.9,3.4,1,5.7,0,16,6,10.9
10747,U10748,37,Other,Business Owner,iOS,4.7,6.4,3,8.8,1,44,4,4.7
10748,U10749,44,Male,Student,iOS,1.0,7.8,4,7.6,0,33,3,9.1
10749,U10750,23,Male,Business Owner,Android,1.1,2.9,5,8.2,1,21,5,9.9
10750,U10751,24,Other,Business Owner,iOS,3.0,7.7,9,8.8,0,34,6,11.5
10751,U10752,58,Female,Professional,Android,9.3,1.8,1,7.9,0,55,6,10.1
10752,U10753,54,Male,Student,Android,7.9,0.6,9,7.2,1,60,6,9.3
10753,U10754,40,Female,Freelancer,iOS,4.2,2.0,2,7.5,0,50,2,6.2
10754,U10755,27,Other,Professional,iOS,1.3,7.6,10,6.4,1,6,3,5.0
10755,U10756,35,Female,Business Owner,iOS,2.0,2.4,4,6.3,1,7,4,2.5
10756,U10757,31,Other,Student,Android,4.1,1.0,2,7.5,1,7,6,11.4
10757,U10758,43,Female,Business Owner,iOS,4.8,3.4,5,4.6,1,16,2,3.5
10758,U10759,37,Male,Business Owner,iOS,4.3,2.8,3,5.3,0,9,5,10.4
10759,U10760,18,Male,Business Owner,iOS,4.1,5.1,5,7.9,0,33,4,3.3
10760,U10761,28,Other,Business Owner,iOS,7.0,0.8,5,7.0,1,6,4,6.2
10761,U10762,49,Other,Freelancer,iOS,3.3,6.0,6,7.7,1,40,0,13.9
10762,U10763,18,Male,Business Owner,iOS,8.5,6.3,4,8.8,0,56,3,10.8
10763,U10764,24,Female,Business Owner,iOS,4.5,2.9,4,8.0,1,7,4,4.2
10764,U10765,22,Male,Professional,iOS,10.9,7.9,8,4.9,1,44,2,13.4
10765,U10766,44,Other,Student,Android,6.8,1.4,4,5.3,1,44,3,8.7
10766,U10767,51,Male,Professional,Android,7.9,4.4,1,5.8,1,25,1,4.6
10767,U10768,44,Other,Freelancer,iOS,3.3,0.6,1,7.4,0,26,1,13.2
10768,U10769,59,Male,Business Owner,Android,11.9,3.1,8,6.1,0,27,4,2.1
10769,U10770,36,Male,Business Owner,iOS,7.8,7.9,7,6.0,0,49,4,12.9
10770,U10771,45,Other,Student,Android,6.3,7.7,2,4.9,1,15,6,8.4
10771,U10772,28,Other,Freelancer,Android,4.1,0.6,10,7.8,0,52,3,8.2
10772,U10773,29,Other,Freelancer,Android,7.6,3.1,1,7.2,0,59,2,13.6
10773,U10774,41,Male,Business Owner,Android,1.4,7.5,3,7.0,1,9,2,3.8
10774,U10775,29,Other,Business Owner,Android,1.9,3.5,1,8.4,1,39,1,9.3
10775,U10776,26,Female,Freelancer,iOS,8.3,6.0,2,7.4,1,30,2,2.0
10776,U10777,30,Female,Freelancer,iOS,5.1,1.3,4,6.4,1,23,4,12.9
10777,U10778,49,Female,Student,iOS,11.0,5.2,8,5.8,0,5,4,8.3
10778,U10779,29,Female,Student,Android,4.0,5.2,3,7.7,0,25,1,12.2
10779,U10780,50,Other,Freelancer,iOS,2.7,7.4,4,8.2,1,59,6,13.9
10780,U10781,25,Male,Business Owner,Android,1.3,7.3,4,8.4,1,7,5,2.1
10781,U10782,46,Other,Business Owner,Android,11.0,3.1,9,5.3,1,17,2,8.6
10782,U10783,54,Other,Professional,Android,4.5,2.1,5,6.5,0,5,5,7.7
10783,U10784,31,Female,Business Owner,Android,4.0,5.2,1,5.4,0,60,4,12.9
10784,U10785,29,Male,Professional,Android,4.8,7.0,10,4.4,0,49,2,10.4
10785,U10786,30,Male,Freelancer,Android,3.7,1.7,5,6.1,1,57,5,11.7
10786,U10787,21,Other,Business Owner,iOS,2.8,0.6,9,7.5,1,27,5,12.8
10787,U10788,29,Female,Business Owner,Android,5.7,4.5,2,4.9,1,26,6,11.2
10788,U10789,30,Other,Business Owner,iOS,2.7,2.3,3,7.1,0,10,5,14.0
10789,U10790,34,Other,Student,Android,5.8,0.7,9,4.2,0,51,2,3.1
10790,U10791,44,Female,Business Owner,iOS,9.6,4.9,5,7.5,1,55,1,5.0
10791,U10792,46,Other,Professional,iOS,7.6,5.3,8,7.6,0,33,1,4.8
10792,U10793,58,Other,Business Owner,iOS,7.5,4.6,3,8.1,1,26,3,13.5
10793,U10794,57,Male,Student,Android,10.8,1.1,7,7.7,1,34,5,8.8
10794,U10795,24,Female,Professional,iOS,6.4,4.5,1,6.9,1,7,2,12.2
10795,U10796,58,Other,Student,iOS,1.4,5.0,10,8.8,1,10,3,11.4
10796,U10797,28,Male,Student,iOS,2.9,1.2,6,6.8,1,22,4,2.2
10797,U10798,23,Other,Business Owner,Android,11.8,3.4,10,5.0,0,12,6,8.5
10798,U10799,36,Female,Student,Android,9.1,3.0,1,6.9,0,56,3,2.7
10799,U10800,23,Male,Business Owner,iOS,3.6,1.4,9,5.3,1,47,5,7.8
10800,U10801,42,Other,Business Owner,Android,9.8,7.6,5,4.1,0,60,4,2.9
10801,U10802,25,Male,Professional,iOS,4.7,5.0,1,7.3,1,40,3,7.8
10802,U10803,35,Male,Student,Android,2.2,7.4,1,5.9,1,16,2,13.7
10803,U10804,22,Other,Freelancer,iOS,6.7,4.9,7,7.8,0,60,3,6.1
10804,U10805,39,Other,Business Owner,iOS,8.3,7.8,10,5.7,1,8,1,6.5
10805,U10806,19,Other,Freelancer,Android,3.9,4.8,2,7.4,0,37,5,13.7
10806,U10807,55,Other,Business Owner,iOS,7.5,5.3,9,7.0,0,6,1,5.5
10807,U10808,33,Other,Student,Android,8.9,2.0,9,6.5,0,49,0,10.4
10808,U10809,48,Male,Professional,iOS,5.6,2.8,10,6.8,1,22,4,4.7
10809,U10810,49,Female,Professional,Android,6.7,1.3,10,8.6,0,21,5,9.3
10810,U10811,24,Other,Business Owner,iOS,9.9,1.7,2,7.7,0,59,1,3.3
10811,U10812,18,Other,Professional,Android,4.4,5.6,10,7.3,1,15,3,3.0
10812,U10813,21,Female,Freelancer,iOS,10.8,6.0,4,6.5,0,15,1,8.0
10813,U10814,35,Female,Business Owner,Android,6.1,6.6,2,5.3,0,8,1,13.8
10814,U10815,18,Other,Student,iOS,7.1,6.7,7,6.7,0,16,0,9.1
10815,U10816,60,Male,Freelancer,Android,7.0,1.8,9,4.0,0,38,5,12.1
10816,U10817,55,Other,Student,iOS,7.1,7.2,2,4.4,0,26,5,3.5
10817,U10818,20,Other,Student,iOS,10.5,6.7,1,6.2,1,55,1,9.5
10818,U10819,24,Other,Professional,iOS,5.3,3.9,10,4.3,0,59,6,10.8
10819,U10820,31,Male,Business Owner,Android,6.7,7.7,2,8.2,0,55,5,6.0
10820,U10821,51,Male,Professional,iOS,10.7,2.3,10,4.9,0,19,4,13.1
10821,U10822,18,Female,Student,Android,11.2,2.3,2,6.2,0,47,4,9.5
10822,U10823,42,Male,Business Owner,iOS,4.2,2.2,4,6.2,1,11,2,10.3
10823,U10824,56,Male,Business Owner,Android,9.8,5.6,5,8.6,0,30,3,12.2
10824,U10825,51,Female,Business Owner,iOS,3.2,2.0,7,7.3,0,11,5,7.6
10825,U10826,35,Female,Professional,Android,10.0,3.9,3,8.6,1,6,4,6.9
10826,U10827,49,Male,Business Owner,iOS,1.7,4.7,9,4.6,0,16,5,12.1
10827,U10828,48,Male,Student,iOS,9.3,4.2,10,5.0,0,6,5,7.7
10828,U10829,39,Male,Student,Android,5.5,5.0,7,4.6,1,16,2,4.2
10829,U10830,56,Male,Professional,Android,4.7,0.7,1,5.9,0,46,2,9.4
10830,U10831,45,Female,Freelancer,iOS,6.4,5.8,8,4.8,0,18,6,6.2
10831,U10832,39,Other,Business Owner,iOS,3.4,1.8,4,5.8,1,28,0,12.7
10832,U10833,41,Other,Freelancer,Android,3.0,4.9,6,8.8,0,37,3,9.0
10833,U10834,39,Female,Student,iOS,6.2,5.5,2,8.7,1,36,2,6.9
10834,U10835,38,Other,Business Owner,iOS,10.1,7.1,2,5.4,1,28,5,5.4
10835,U10836,33,Other,Student,Android,7.5,3.7,6,4.4,1,47,4,2.9
10836,U10837,41,Other,Business Owner,iOS,11.4,5.4,2,8.7,0,59,6,13.7
10837,U10838,60,Female,Student,Android,1.3,1.7,10,6.2,0,58,2,8.6
10838,U10839,43,Other,Student,iOS,1.2,1.1,2,6.6,0,32,4,8.5
10839,U10840,42,Female,Freelancer,Android,7.1,2.7,1,6.6,0,18,0,11.2
10840,U10841,57,Male,Freelancer,Android,2.9,5.9,10,7.2,0,10,6,12.2
10841,U10842,21,Other,Student,iOS,7.5,1.8,9,4.5,0,25,0,10.1
10842,U10843,40,Male,Business Owner,Android,2.4,1.2,7,5.8,1,44,3,13.6
10843,U10844,39,Female,Freelancer,iOS,6.8,1.9,2,7.1,1,43,0,9.5
10844,U10845,24,Female,Student,iOS,5.3,5.7,2,4.8,1,55,1,12.8
10845,U10846,18,Other,Freelancer,iOS,9.0,2.8,10,4.7,1,18,6,2.3
10846,U10847,47,Female,Business Owner,Android,6.8,0.8,4,5.9,0,7,6,6.5
10847,U10848,43,Other,Freelancer,iOS,1.0,4.6,1,5.4,1,56,4,7.7
10848,U10849,26,Male,Business Owner,iOS,11.9,1.9,4,5.1,0,8,3,5.9
10849,U10850,19,Male,Freelancer,Android,7.3,7.1,7,7.3,0,8,4,11.0
10850,U10851,56,Female,Freelancer,Android,2.9,3.4,6,5.5,0,49,5,7.1
10851,U10852,25,Male,Freelancer,iOS,6.6,6.1,7,5.0,0,13,5,5.0
10852,U10853,51,Other,Professional,iOS,6.1,5.8,10,5.8,0,17,4,13.0
10853,U10854,35,Other,Business Owner,iOS,3.2,0.6,6,8.4,1,53,4,2.2
10854,U10855,33,Female,Business Owner,iOS,1.7,2.2,2,8.1,0,28,0,13.4
10855,U10856,41,Other,Business Owner,Android,11.5,2.2,10,4.6,0,19,6,8.0
10856,U10857,46,Other,Business Owner,iOS,7.4,6.5,2,9.0,1,55,2,5.4
10857,U10858,57,Male,Freelancer,iOS,7.8,3.0,6,4.5,1,45,1,13.2
10858,U10859,60,Female,Student,Android,3.0,7.8,1,7.3,1,11,3,2.5
10859,U10860,48,Male,Freelancer,Android,10.6,1.1,1,7.2,0,5,5,6.0
10860,U10861,50,Female,Freelancer,iOS,8.8,6.9,8,7.4,1,55,0,13.6
10861,U10862,44,Male,Business Owner,Android,3.1,2.3,10,6.1,1,57,3,7.1
10862,U10863,60,Other,Student,Android,10.3,2.6,4,8.7,1,55,0,10.2
10863,U10864,30,Male,Student,Android,3.4,1.3,9,6.0,1,31,4,7.7
10864,U10865,18,Other,Student,Android,1.1,3.4,4,7.2,1,26,2,10.3
10865,U10866,58,Male,Business Owner,Android,2.8,2.2,4,4.7,1,20,6,2.5
10866,U10867,38,Male,Freelancer,Android,8.8,5.7,5,7.5,0,47,1,11.1
10867,U10868,19,Other,Freelancer,iOS,11.9,6.6,3,4.9,1,32,3,12.0
10868,U10869,58,Other,Student,Android,10.7,5.1,8,7.0,1,53,3,9.6
10869,U10870,41,Female,Business Owner,Android,6.9,6.8,3,4.2,1,21,1,9.1
10870,U10871,20,Male,Freelancer,iOS,10.2,7.9,9,6.4,0,15,2,11.3
10871,U10872,38,Female,Professional,iOS,5.3,4.3,6,6.4,1,45,6,9.4
10872,U10873,46,Male,Student,iOS,7.0,2.2,2,7.9,1,14,2,8.7
10873,U10874,32,Male,Student,Android,8.4,5.8,5,7.0,1,36,1,10.6
10874,U10875,56,Male,Freelancer,iOS,2.6,3.1,7,7.3,0,11,2,11.2
10875,U10876,49,Female,Student,iOS,10.4,1.1,5,8.0,1,25,6,10.5
10876,U10877,43,Other,Student,Android,8.3,1.1,7,5.6,1,6,1,4.3
10877,U10878,57,Female,Freelancer,Android,7.1,4.2,5,7.7,1,22,1,12.2
10878,U10879,23,Female,Business Owner,iOS,2.3,7.7,4,6.0,1,9,1,10.6
10879,U10880,40,Other,Professional,iOS,3.6,5.9,2,5.4,1,10,3,5.6
10880,U10881,45,Other,Freelancer,Android,10.8,3.6,9,7.9,0,51,6,10.2
10881,U10882,48,Male,Freelancer,Android,5.3,4.2,2,7.1,1,57,2,9.2
10882,U10883,60,Other,Freelancer,Android,6.8,3.7,6,4.2,0,52,5,10.2
10883,U10884,24,Other,Professional,iOS,3.4,2.5,7,8.0,0,24,4,13.6
10884,U10885,42,Male,Professional,iOS,5.0,6.0,8,5.7,1,18,6,6.9
10885,U10886,36,Other,Professional,Android,3.8,3.3,2,7.1,0,28,2,9.9
10886,U10887,56,Male,Student,Android,6.4,7.2,1,5.5,0,59,4,9.4
10887,U10888,30,Other,Business Owner,Android,4.9,7.3,10,5.6,0,17,4,8.4
10888,U10889,27,Female,Freelancer,iOS,7.8,1.8,10,5.8,1,41,0,5.7
10889,U10890,51,Other,Student,Android,2.4,2.5,3,5.8,0,20,3,2.5
10890,U10891,54,Male,Freelancer,Android,1.3,7.9,4,5.6,1,38,3,7.1
10891,U10892,50,Male,Student,Android,2.6,3.9,8,7.0,1,51,5,13.5
10892,U10893,20,Other,Business Owner,iOS,11.9,4.3,10,4.7,1,10,0,5.7
10893,U10894,26,Other,Business Owner,iOS,7.9,4.7,4,6.3,1,45,6,7.2
10894,U10895,49,Female,Student,Android,4.1,5.2,5,8.7,1,19,4,5.5
10895,U10896,23,Other,Business Owner,iOS,5.2,7.1,8,8.8,0,33,2,12.0
10896,U10897,37,Female,Freelancer,Android,3.0,4.8,5,7.0,1,54,2,6.7
10897,U10898,53,Male,Business Owner,iOS,7.1,2.0,5,5.2,0,5,3,9.4
10898,U10899,47,Female,Professional,Android,6.6,4.8,4,8.8,1,46,2,10.2
10899,U10900,28,Female,Student,Android,9.7,6.9,10,7.4,1,49,3,13.9
10900,U10901,46,Male,Professional,Android,5.0,7.9,7,8.2,0,12,4,2.1
10901,U10902,25,Other,Business Owner,Android,11.5,5.7,8,7.3,1,51,3,11.4
10902,U10903,48,Other,Freelancer,Android,5.1,2.8,10,5.8,1,23,3,11.6
10903,U10904,60,Female,Professional,iOS,6.6,7.1,6,5.0,1,30,0,6.5
10904,U10905,52,Male,Business Owner,iOS,8.5,1.7,8,8.5,1,21,2,8.3
10905,U10906,33,Female,Professional,iOS,10.8,1.8,10,8.9,0,46,2,13.1
10906,U10907,33,Female,Student,iOS,6.3,5.6,7,5.6,0,60,5,6.2
10907,U10908,31,Female,Business Owner,iOS,4.6,4.2,5,5.3,1,11,6,7.1
10908,U10909,28,Male,Business Owner,Android,11.5,3.9,10,6.0,0,40,4,6.7
10909,U10910,60,Female,Freelancer,Android,1.8,1.5,2,5.7,0,41,1,5.8
10910,U10911,23,Female,Student,iOS,4.9,7.8,5,5.1,0,39,2,7.0
10911,U10912,24,Male,Professional,Android,4.3,6.1,2,4.2,1,54,0,13.8
10912,U10913,45,Male,Professional,Android,7.3,6.5,10,5.0,1,38,1,13.8
10913,U10914,19,Other,Professional,Android,3.4,5.8,3,4.7,0,47,1,5.1
10914,U10915,28,Other,Business Owner,iOS,11.1,0.8,5,8.6,0,34,3,5.5
10915,U10916,38,Other,Professional,iOS,9.9,5.8,4,7.2,1,8,4,9.8
10916,U10917,42,Other,Business Owner,iOS,3.0,0.9,2,6.4,0,16,1,11.3
10917,U10918,35,Other,Freelancer,iOS,3.5,6.8,4,4.7,0,36,5,3.5
10918,U10919,32,Other,Student,iOS,10.0,6.2,3,6.6,0,49,2,10.8
10919,U10920,34,Female,Freelancer,iOS,3.1,6.2,8,8.5,0,10,3,8.5
10920,U10921,60,Male,Professional,Android,7.3,2.2,3,7.8,0,52,2,4.8
10921,U10922,48,Male,Student,Android,1.0,2.5,2,4.9,0,13,3,3.4
10922,U10923,60,Male,Freelancer,Android,6.8,7.6,3,5.8,0,51,6,4.7
10923,U10924,25,Other,Freelancer,Android,6.4,7.0,7,6.1,0,24,4,3.2
10924,U10925,60,Male,Freelancer,Android,6.1,2.7,8,6.9,0,31,1,13.7
10925,U10926,26,Other,Business Owner,iOS,10.6,5.9,5,5.9,0,49,2,6.5
10926,U10927,52,Male,Student,iOS,5.9,4.8,1,7.8,0,54,5,2.3
10927,U10928,58,Male,Business Owner,Android,11.0,7.0,7,4.5,1,6,4,5.9
10928,U10929,49,Female,Business Owner,Android,3.4,6.0,3,7.4,0,58,3,12.3
10929,U10930,23,Male,Freelancer,iOS,5.3,1.4,5,8.8,0,17,5,5.3
10930,U10931,39,Other,Freelancer,Android,5.2,1.6,9,4.5,0,21,1,9.9
10931,U10932,32,Female,Professional,iOS,2.8,5.4,2,7.6,1,55,2,11.8
10932,U10933,54,Male,Student,iOS,2.1,0.8,8,4.8,0,29,1,9.0
10933,U10934,56,Female,Business Owner,Android,3.8,4.3,7,7.2,0,20,6,11.9
10934,U10935,22,Female,Professional,Android,8.9,7.3,8,7.7,1,35,4,11.4
10935,U10936,59,Male,Student,Android,4.2,0.8,1,8.6,0,36,4,3.5
10936,U10937,39,Male,Business Owner,iOS,10.7,2.8,8,5.1,1,39,0,12.7
10937,U10938,42,Male,Business Owner,Android,7.7,7.3,3,7.7,0,11,1,2.0
10938,U10939,42,Female,Business Owner,iOS,7.1,3.2,9,8.0,1,34,0,11.6
10939,U10940,59,Other,Freelancer,iOS,5.4,5.1,2,5.4,1,28,6,5.5
10940,U10941,59,Male,Professional,Android,2.0,6.4,9,4.0,0,5,3,4.1
10941,U10942,53,Male,Student,Android,8.3,7.4,1,4.3,0,38,0,8.3
10942,U10943,45,Female,Business Owner,iOS,5.4,2.8,3,6.4,0,42,3,3.2
10943,U10944,32,Other,Student,Android,3.6,4.0,10,5.3,1,56,5,12.4
10944,U10945,32,Male,Student,Android,3.9,1.5,7,4.2,1,9,4,13.7
10945,U10946,34,Other,Student,Android,9.7,1.0,4,8.6,1,12,1,6.0
10946,U10947,25,Female,Student,iOS,3.3,7.9,2,9.0,0,56,1,9.0
10947,U10948,36,Other,Freelancer,Android,10.2,6.8,8,4.2,0,38,4,13.1
10948,U10949,23,Female,Business Owner,iOS,8.1,1.7,9,5.8,1,26,0,5.2
10949,U10950,25,Male,Freelancer,iOS,10.3,4.5,10,6.2,0,57,3,4.4
10950,U10951,23,Other,Business Owner,iOS,3.2,5.2,2,8.0,1,30,4,13.4
10951,U10952,39,Female,Business Owner,iOS,3.8,4.1,5,4.8,0,45,3,6.7
10952,U10953,55,Male,Professional,iOS,4.7,3.2,9,5.5,0,8,5,6.3
10953,U10954,30,Male,Student,Android,5.4,4.1,9,4.6,0,38,2,5.4
10954,U10955,25,Male,Student,Android,4.7,6.3,3,5.1,0,5,2,3.4
10955,U10956,54,Female,Student,Android,9.4,1.9,10,8.0,0,58,5,2.6
10956,U10957,41,Female,Business Owner,iOS,7.9,2.3,4,4.9,0,52,1,8.6
10957,U10958,26,Other,Professional,Android,4.8,3.8,7,6.8,1,24,6,5.1
10958,U10959,38,Other,Business Owner,iOS,9.6,3.2,5,4.4,0,42,2,8.6
10959,U10960,42,Female,Student,Android,6.6,3.4,2,7.0,1,43,5,5.8
10960,U10961,54,Other,Professional,Android,5.9,0.6,5,4.5,1,60,2,10.7
10961,U10962,18,Male,Student,Android,6.0,6.9,7,7.7,0,45,5,12.4
10962,U10963,37,Other,Business Owner,iOS,1.5,2.0,3,6.7,1,37,4,9.6
10963,U10964,21,Other,Professional,Android,11.8,6.8,10,5.9,0,8,4,8.1
10964,U10965,55,Male,Business Owner,iOS,10.8,7.8,4,5.4,1,15,2,13.8
10965,U10966,52,Male,Business Owner,iOS,11.3,2.7,9,8.3,0,59,2,2.1
10966,U10967,30,Male,Student,Android,9.1,4.5,10,8.1,1,19,0,10.6
10967,U10968,42,Male,Freelancer,iOS,7.2,4.8,3,6.2,0,31,0,9.4
10968,U10969,45,Male,Freelancer,Android,8.2,5.1,10,5.3,1,18,5,13.8
10969,U10970,38,Other,Student,Android,9.7,7.4,6,8.5,1,48,6,4.0
10970,U10971,41,Male,Business Owner,iOS,10.8,3.3,6,8.1,0,8,0,7.8
10971,U10972,26,Male,Freelancer,iOS,3.5,4.9,1,4.4,1,6,0,5.1
10972,U10973,51,Other,Business Owner,iOS,6.4,3.5,7,7.3,0,49,5,5.5
10973,U10974,60,Male,Student,iOS,8.9,1.1,1,7.8,1,33,5,13.4
10974,U10975,56,Male,Business Owner,Android,4.2,5.6,5,7.4,1,35,5,10.6
10975,U10976,55,Female,Student,iOS,9.0,2.4,9,6.0,0,8,5,3.3
10976,U10977,32,Female,Freelancer,Android,6.8,3.7,1,6.3,0,31,5,11.1
10977,U10978,24,Other,Student,Android,9.9,7.5,9,6.6,0,13,4,6.7
10978,U10979,43,Female,Business Owner,Android,3.9,1.0,5,8.3,1,13,1,4.2
10979,U10980,18,Female,Business Owner,iOS,7.8,6.9,9,6.3,0,59,3,8.4
10980,U10981,52,Female,Professional,iOS,4.0,6.7,3,4.2,0,48,1,12.9
10981,U10982,47,Other,Student,iOS,5.8,7.2,4,5.8,0,51,0,5.6
10982,U10983,38,Female,Freelancer,Android,6.6,2.5,2,4.4,1,19,3,2.8
10983,U10984,27,Other,Professional,iOS,10.8,7.6,8,5.4,1,48,3,10.5
10984,U10985,36,Female,Business Owner,iOS,3.1,7.8,2,8.4,1,21,2,11.2
10985,U10986,32,Male,Student,Android,3.1,1.8,3,5.4,0,7,0,12.0
10986,U10987,49,Male,Freelancer,Android,4.7,1.7,6,5.5,1,29,5,11.4
10987,U10988,47,Male,Student,Android,12.0,6.4,7,8.8,1,20,3,10.9
10988,U10989,27,Other,Freelancer,Android,6.7,6.8,4,8.8,1,22,0,9.8
10989,U10990,56,Other,Student,iOS,11.8,4.4,3,4.1,0,33,4,4.5
10990,U10991,36,Other,Student,Android,11.1,6.5,9,7.0,1,18,5,3.9
10991,U10992,27,Male,Professional,Android,8.3,3.8,9,7.5,1,15,1,3.2
10992,U10993,60,Female,Business Owner,Android,7.7,3.9,10,7.4,1,24,6,6.8
10993,U10994,20,Other,Freelancer,Android,2.3,3.3,6,8.0,0,20,5,10.1
10994,U10995,56,Female,Professional,iOS,8.6,1.7,4,6.6,1,20,1,6.1
10995,U10996,38,Male,Freelancer,Android,10.6,1.2,3,7.3,1,30,2,9.3
10996,U10997,37,Female,Business Owner,Android,6.3,5.3,3,7.7,0,51,4,13.0
10997,U10998,50,Male,Freelancer,iOS,3.0,3.1,7,5.7,0,9,6,7.8
10998,U10999,25,Female,Business Owner,iOS,3.0,6.3,9,4.6,0,30,4,7.9
10999,U11000,35,Female,Student,Android,2.8,6.0,7,8.0,0,23,5,11.6
11000,U11001,54,Female,Business Owner,iOS,8.6,5.7,4,5.5,0,19,1,9.1
11001,U11002,48,Male,Professional,iOS,10.1,4.3,5,4.0,0,43,3,13.1
11002,U11003,58,Male,Professional,Android,7.0,3.3,9,8.3,0,60,6,6.6
11003,U11004,31,Other,Freelancer,Android,3.4,5.2,3,5.3,1,5,1,3.9
11004,U11005,49,Male,Freelancer,iOS,2.3,5.7,3,4.7,0,51,5,7.8
11005,U11006,36,Other,Student,Android,9.9,3.1,9,7.3,1,60,1,8.1
11006,U11007,42,Female,Freelancer,iOS,7.3,7.0,3,8.8,1,55,6,6.0
11007,U11008,21,Female,Business Owner,Android,3.4,5.9,9,4.9,1,9,6,10.3
11008,U11009,39,Other,Professional,Android,7.3,0.8,9,4.2,0,8,1,11.4
11009,U11010,27,Other,Freelancer,iOS,3.6,8.0,6,8.3,0,19,0,6.3
11010,U11011,31,Other,Student,iOS,9.4,2.9,10,6.6,0,12,5,9.0
11011,U11012,32,Male,Freelancer,iOS,1.5,1.9,1,4.2,1,25,0,8.8
