User_ID,Age,Gender,Occupation,Sleep_Hours,Daily_Screen_Hours,Weekend_Screen_Hours,Social_Media_Hours,Caffeine_Cups_Per_Day,Work_Productivity_Score,App_Usage_Count,Exercise_Hours_Per_Week,Daily_Work_Hours,Commute_Hours_Per_Day,Stress_Level,Stressed
SR03271,25.0,Male,Student,,10.0,13.0,9.0,0.0,6.0,42.0,4.0,5.0,1.0,10,1
SR03228,55.0,Female,Retired,6.5,6.0,8.5,1.0,0.0,7.0,31.0,1.0,3.0,0.0,9,0
SR01989,42.0,Male,Young Professional,5.0,7.5,9.5,1.5,3.0,6.0,33.0,5.0,9.0,2.0,10,1
SR03755,19.0,Female,Student,6.0,7.5,9.0,4.0,3.0,9.0,,6.0,9.0,0.0,10,1
SR03647,28.0,Male,Young Professional,6.0,,5.0,,3.0,9.0,34.0,1.0,11.0,1.0,10,1
SR00832,73.0,Non-binary,Retired,7.0,2.5,4.0,0.0,3.0,7.0,6.0,1.0,1.0,0.5,5,0
SR00240,20.0,Non-binary,Student,5.5,6.5,7.5,1.5,6.0,5.0,35.0,1.0,3.0,0.0,10,1
SR04682,31.0,Male,Young Professional,5.0,7.5,11.0,4.5,1.0,6.0,37.0,5.0,11.0,0.5,10,0
SR03023,53.0,Male,Retired,9.0,1.5,1.0,3.0,1.0,9.0,17.0,7.0,0.0,1.0,0,0
SR03149,27.0,  Female ,young professional,,4.5,3.0,0.0,1.0,7.0,22.0,4.0,10.0,1.0,10,1
SR01947,25.0,Male,Young Professional,5.5,4.5,4.5,6.0,,5.0,28.0,,7.0,1.0,10,1
SR02776,61.0,Female,Retired,7.5,7.5,,0.0,2.0,10.0,3.0,1.0,5.0,0.0,5,0
SR00193,63.0,Female,Techer,9.0,6.5,8.0,3.0,,3.0,33.0,1.0,10.0,0.5,10,1
SR04850,44.0,Male,Freelancer,5.5,9.0,12.0,4.0,3.0,7.0,27.0,4.0,11.0,1.5,10,1
SR04940,38.0,Female,Retired,8.0,6.5,7.0,0.0,3.0,10.0,5.0,3.0,2.0,0.0,3,0
SR00945,27.0,Male,Young Professional,5.5,,8.5,6.0,2.0,7.0,50.0,2.0,10.0,0.0,10,1
SR01269,44.0,Male,Business Owner,5.5,4.0,4.5,1.5,5.0,4.0,30.0,0.0,15.0,0.0,10,1
SR04232,36.0,Other,Retired,7.0,3.0,1.5,1.5,0.0,7.0,3.0,2.0,1.0,0.0,7,0
SR02308,21.0,Male,Student,6.0,6.0,8.5,2.0,3.0,,21.0,2.0,0.0,0.0,6,0
SR04425,35.0,other,Teacher,,1.0,1.0,4.5,3.0,6.0,23.0,1.0,12.0,0.5,6,0
SR04712,70.0,woman,Retired,6.0,2.5,3.5,2.5,1.0,8.0,19.0,2.0,3.0,0.0,6,0
SR02314,35.0,Female,Retired,5.0,5.0,7.0,0.0,0.0,4.0,14.0,5.0,5.0,0.5,8,0
SR03215,30.0,Other,Healthcare Worker,5.0,6.5,9.5,3.5,4.0,7.0,22.0,,8.0,1.0,10,1
SR02733,18.0,Non-binary,Student,9.0,7.0,7.5,3.0,4.0,7.0,34.0,2.0,6.0,0.0,10,1
SR01927,45.0,F,retired,7.0,4.0,5.0,5.0,5.0,5.0,18.0,3.0,1.0,0.5,6,0
SR04228,27.0,Male,Student,7.5,10.0,15.0,4.0,2.0,8.0,,4.0,4.0,0.5,10,1
SR04677,36.0,Male,Retired,10.0,6.0,6.5,2.0,1.0,7.0,15.0,6.0,4.0,0.0,0,0
SR00801,40.0,woman,Young Professional,6.5,7.0,8.5,3.0,1.0,4.0,18.0,4.0,7.0,1.0,10,1
SR03672,37.0,Non-binary,Healthcare Worker,5.5,6.0,,0.0,4.0,7.0,48.0,2.0,13.0,1.0,10,1
SR04194,28.0,Male,Freelancer,8.0,8.0,10.5,7.5,0.0,6.0,21.0,1.0,7.0,1.0,10,1
SR02969,25.0,Male,Business Owner,,11.0,14.5,1.5,5.0,5.0,39.0,2.0,13.0,1.0,10,1
SR04794,48.0,Female,Business Owner,4.5,7.5,11.0,0.0,3.0,7.0,28.0,0.0,15.0,0.0,10,1
SR04369,29.0,Male,Business Owner,3.5,7.5,9.5,4.0,4.0,6.0,24.0,2.0,11.0,0.5,10,0
SR02777,32.0,Other,Young Professional,-2.0,6.0,6.5,5.5,6.0,10.0,51.0,0.0,10.0,1.0,10,1
SR02971,20.0,Female,Student,5.0,6.5,8.5,4.0,0.0,5.0,46.0,4.0,2.0,0.5,10,1
SR03868,74.0,Non-binary,Retired,8.5,1.0,2.0,0.0,3.0,7.0,5.0,5.0,4.0,,3,0
SR01744,40.0,Female,Healthcare Worker,9.5,3.0,3.0,0.0,5.0,10.0,29.0,0.0,10.0,1.0,5,0
SR03949,28.0,Male,young professional,8.0,5.0,5.0,6.0,2.0,8.0,27.0,,9.0,1.0,10,0
SR03803,28.0,Male,Teacher,5.5,6.0,10.0,1.5,4.0,9.0,32.0,4.0,4.0,1.5,10,1
SR02025,52.0,Female,Business Owner,6.5,3.0,3.5,2.0,3.0,7.0,47.0,3.0,8.0,0.5,10,1
SR02275,36.0,Female,Business Owner,4.0,7.0,12.0,1.5,4.0,5.0,49.0,0.0,7.0,1.0,10,0
SR00100,34.0,Male,Teacher,9.0,2.0,3.0,5.0,0.0,8.0,3.0,0.0,8.0,0.5,5,0
SR04922,53.0,Male,Freelancer,7.5,6.5,8.5,0.0,5.0,4.0,23.0,2.0,9.0,0.5,6,0
SR03408,47.0,Male,Teacher,10.5,4.5,5.0,0.0,2.0,5.0,20.0,9.0,,1.0,0,0
SR04246,48.0,Male,Business Owner,5.0,8.5,12.5,0.5,3.0,7.0,29.0,2.0,12.0,0.5,10,1
SR04620,19.0,Female,Student,7.5,6.0,8.0,5.5,2.0,7.0,52.0,,5.0,1.0,10,1
SR04917,50.0,Male,Business Owner,6.5,7.5,8.5,4.0,2.0,4.0,13.0,1.0,10.0,1.0,10,1
SR00192,22.0,Female,Student,8.5,7.0,7.5,7.5,2.0,8.0,53.0,4.0,5.0,0.5,10,1
SR04697,73.0,Female,Retired,7.5,3.0,3.5,,2.0,,15.0,3.0,2.0,0.0,5,0
SR01785,25.0,Male,young professional,6.5,7.5,9.0,2.0,3.0,1.0,33.0,4.0,7.0,1.5,10,1
SR01533,26.0,female,Teacher,9.5,2.5,2.5,5.0,3.0,7.0,20.0,1.0,7.0,0.0,6,0
SR02835,39.0,F,Retired,8.0,2.5,2.0,3.0,3.0,8.0,16.0,4.0,2.0,0.0,2,0
SR04445,72.0,Male,Retired,7.5,4.0,4.5,2.0,2.0,8.0,21.0,6.0,2.0,0.0,3,0
SR04916,43.0,Female,Young Professional,7.5,13.5,15.0,4.0,4.0,8.0,62.0,3.0,,0.0,10,1
SR01599,74.0,Female,Retired,8.0,1.5,2.5,3.0,2.0,8.0,25.0,4.0,0.0,0.0,3,0
SR01780,55.0,Female,Business Owner,9.0,13.5,15.0,4.5,,4.0,26.0,2.0,12.0,0.5,10,1
SR04901,29.0,Male,Teacher,6.0,3.0,5.0,6.0,4.0,6.0,27.0,5.0,9.0,0.5,8,0
SR02575,30.0,Male,Business Owner,5.0,7.0,6.5,4.5,4.0,3.0,,6.0,14.0,0.0,10,1
SR03399,19.0,Male,Young Professional,4.5,8.5,12.0,5.0,4.0,8.0,32.0,1.0,9.0,0.5,10,1
SR03976,26.0,Female,Student,8.0,6.0,,2.0,4.0,3.0,32.0,1.0,2.0,0.5,10,0
SR03771,26.0,Male,Teacher,5.0,6.5,7.0,0.0,3.0,6.0,34.0,,8.0,0.5,10,1
SR00167,55.0,Female,Retired,6.5,6.0,7.0,0.0,3.0,5.0,19.0,3.0,3.0,0.5,5,0
SR01752,72.0,Male,Retired,7.0,5.0,5.5,4.5,,9.0,29.0,3.0,2.0,0.0,10,0
SR01480,41.0,Non-binary,TEACHER,7.0,4.5,5.5,0.5,2.0,9.0,35.0,1.0,9.0,0.5,10,1
SR01025,52.0,Male,Retired,9.5,3.0,,1.0,0.0,5.0,12.0,3.0,,1.0,3,0
SR01789,70.0,Male,Retired,8.0,1.5,1.0,3.0,0.0,6.0,25.0,5.0,5.0,,3,0
SR02265,,Male,Young Professional,5.5,7.5,9.0,1.0,3.0,5.0,26.0,0.0,11.0,1.0,10,0
SR02474,38.0,Male,Business Owner,4.5,5.5,8.0,6.5,3.0,5.0,48.0,3.0,8.0,0.0,10,1
SR01823,69.0,Man,Retired,6.0,2.5,4.5,0.0,0.0,9.0,9.0,7.0,1.0,0.0,4,0
SR01221,19.0,Other,Student,6.5,7.0,11.0,4.5,1.0,4.0,48.0,3.0,5.0,,10,1
SR01667,19.0,Male,Student,5.5,6.0,8.5,1.5,0.0,6.0,47.0,4.0,6.0,0.5,10,1
SR02961,51.0,MALE,Business Owner,7.5,9.0,12.0,4.5,2.0,7.0,31.0,2.0,10.0,0.5,10,0
SR00153,25.0,Male,Teacher,6.5,1.0,3.0,3.0,5.0,7.0,20.0,4.0,6.0,0.0,6,0
SR02535,55.0,Female,Healthcare Worker,3.5,5.5,7.0,1.5,6.0,4.0,36.0,0.0,12.0,0.5,10,0
SR04689,21.0,Female,Student,5.5,5.5,8.5,1.5,4.0,9.0,24.0,0.0,6.0,0.5,10,0
SR01979,,Male,Freelancer,9.0,3.5,5.0,3.0,3.0,5.0,54.0,0.0,,0.5,10,1
SR01470,52.0,Female,Retired,8.0,4.0,,0.0,1.0,9.0,34.0,0.0,2.0,0.0,10,1
SR02808,26.0,Male,Young Professional,4.5,10.0,13.5,2.0,0.0,8.0,34.0,,8.0,1.5,10,1
SR02513,50.0,Female,Young Professional,0.5,3.5,6.5,3.0,3.0,3.0,11.0,9.0,7.0,1.5,10,1
SR02944,68.0,Woman,Retired,,1.0,1.5,3.0,4.0,7.0,13.0,3.0,1.0,0.5,5,0
SR02981,25.0,Non-binary,Teacher,6.5,3.0,4.5,1.5,0.0,6.0,24.0,7.0,11.0,0.5,6,1
SR04823,19.0,Female,Student,6.5,,12.5,3.0,0.0,,32.0,5.0,3.0,0.5,10,1
SR03018,,Male,Healthcare Worker,7.5,7.0,8.0,2.0,2.0,7.0,35.0,1.0,8.0,1.5,10,1
SR01567,25.0,Female,Healthcare Worker,4.5,3.5,,3.0,3.0,7.0,22.0,5.0,14.0,1.5,10,1
SR00032,60.0,Male,Retired,7.5,4.0,4.5,2.0,1.0,7.0,16.0,7.0,0.0,0.0,3,0
SR00938,54.0,Male,Retired,7.5,2.0,4.5,5.5,1.0,8.0,15.0,5.0,5.0,0.0,3,0
SR01216,40.0,female,Healthcare Worker,5.5,4.5,6.0,2.5,4.0,5.0,17.0,8.0,9.0,1.5,10,1
SR01938,20.0,Male,Student,7.0,4.5,4.0,,0.0,8.0,37.0,1.0,3.0,0.5,10,1
SR01130,21.0,Male,Student,8.0,9.5,12.0,4.5,0.0,6.0,20.0,2.0,7.0,1.0,10,1
SR00310,28.0,Female,Teacher,8.5,3.5,4.0,2.0,3.0,6.0,14.0,4.0,9.0,0.5,4,0
SR04902,71.0,Female,Health Care Worker,7.0,5.5,5.5,4.5,,10.0,3.0,3.0,10.0,0.5,8,0
SR02169,20.0,Non-binary,Student,6.0,8.0,11.5,5.0,0.0,4.0,21.0,6.0,,1.0,10,1
SR03114,40.0,Female,Freelancer,7.5,7.5,9.0,,3.0,6.0,62.0,6.0,5.0,1.0,10,1
SR00496,51.0,Female,Teacher,7.0,5.0,8.5,2.5,2.0,6.0,39.0,4.0,8.0,0.0,10,1
SR00206,22.0,Non-binary,Healthcare Worker,6.5,7.5,11.0,3.5,5.0,,19.0,6.0,13.0,1.5,10,1
SR02674,35.0,Male,Retired,3.5,1.5,1.5,0.0,1.0,8.0,23.0,8.0,2.0,0.5,10,1
SR03358,20.0,Male,Student,3.5,10.5,14.0,2.5,3.0,3.0,33.0,2.0,8.0,1.0,10,1
SR03831,32.0,Male,Student,4.0,10.5,15.0,3.0,0.0,6.0,30.0,6.0,5.0,0.0,10,1
SR00306,59.0,Non-binary,Young Professional,6.5,6.0,6.5,1.5,1.0,6.0,39.0,6.0,8.0,1.5,10,1
SR03794,20.0,nb,Student,9.5,7.5,10.5,4.0,0.0,6.0,44.0,3.0,5.0,0.0,10,1
SR02202,19.0,Male,Student,7.0,5.5,6.0,3.5,1.0,7.0,40.0,0.0,6.0,1.0,10,1
SR01062,21.0,Other,Student,9.5,4.5,4.5,3.5,2.0,6.0,,6.0,3.0,0.0,8,0
SR00844,25.0,Female,Healthcare Worker,6.5,4.5,,3.5,5.0,8.0,36.0,1.0,13.0,0.5,10,1
SR03873,20.0,Female,Student,6.5,7.0,9.5,5.5,1.0,3.0,29.0,4.0,6.0,0.0,10,0
SR02252,34.0,Oth,Business Owner,5.5,9.0,12.5,5.0,6.0,3.0,50.0,1.0,,1.0,10,1
SR00212,22.0,Female,Student,9.0,4.0,4.0,2.0,3.0,8.0,14.0,3.0,7.0,0.5,3,0
SR03998,72.0,Male,Retired,,6.0,8.5,1.5,0.0,7.0,25.0,2.0,,0.0,6,1
SR00680,36.0,  Male ,Teacher,7.0,5.5,7.0,5.5,0.0,5.0,6.0,4.0,,1.0,8,0
SR00566,20.0,Male,Retired,7.0,1.5,2.5,2.5,1.0,7.0,27.0,2.0,8.0,0.0,6,0
SR03291,63.0,  Female ,Retired,7.5,6.5,9.5,0.0,0.0,8.0,31.0,3.0,0.0,1.0,7,0
SR04355,-5.0,Other,Healthcare Worker,4.5,4.0,6.0,0.5,3.0,7.0,11.0,5.0,11.0,1.0,10,1
SR00681,55.0,F,Young Professional,9.5,10.0,14.0,3.0,2.0,10.0,25.0,3.0,9.0,0.5,10,1
SR00181,20.0,Male,Teacher,6.0,4.0,6.5,4.0,2.0,5.0,3.0,3.0,7.0,0.5,6,0
SR04280,33.0,Female,Young Professional,7.0,9.5,11.5,0.0,2.0,10.0,17.0,3.0,9.0,0.0,10,1
SR02496,27.0,Male,Healthcare Worker,7.5,6.0,6.5,1.5,0.0,8.0,23.0,6.0,9.0,1.0,2,0
SR02317,26.0,Female,Young Professional,,,9.0,3.0,,7.0,33.0,4.0,14.0,1.0,10,0
SR04274,30.0,Male,Retired,7.0,3.0,5.0,2.5,1.0,7.0,6.0,6.0,3.0,0.5,5,0
SR00279,37.0,Female,Business Owner,8.5,7.5,10.5,4.5,1.0,4.0,30.0,0.0,16.0,0.5,10,1
SR03684,62.0,Female,Freelancer,7.5,3.0,,0.0,0.0,,46.0,6.0,7.0,0.5,10,1
SR04763,25.0,Male,Young Professional,8.5,5.5,7.0,4.0,3.0,8.0,46.0,5.0,10.0,0.0,10,1
SR00433,20.0,Female,Student,6.0,5.5,7.0,4.0,3.0,4.0,45.0,,4.0,0.5,10,1
SR00290,62.0,  Male ,Retired,11.0,1.0,1.5,3.0,0.0,7.0,37.0,,3.0,1.0,7,0
SR01028,36.0,Non-binary,Business Owner,6.0,7.5,11.0,4.5,2.0,8.0,21.0,3.0,10.0,1.0,10,1
SR00536,36.0,Male,Teacher,8.5,6.5,7.5,0.0,0.0,5.0,18.0,1.0,8.0,1.0,6,0
SR03632,27.0,Male,Business Owner,5.0,9.0,12.5,3.5,5.0,4.0,,,12.0,1.0,10,0
SR00189,25.0,Male,Young Professional,7.0,8.0,11.0,3.5,3.0,7.0,52.0,3.0,11.0,1.0,10,1
SR02175,41.0,Female,Business Owner,7.0,11.5,15.0,,3.0,,26.0,0.0,12.0,1.0,10,1
SR03916,57.0,Female,Young Professional,4.5,4.0,5.0,1.0,7.0,6.0,27.0,8.0,7.0,0.0,10,1
SR01863,54.0,Female,Retired,4.5,7.0,11.0,1.5,2.0,4.0,43.0,4.0,1.0,0.0,10,1
SR00271,39.0,M,Healthcare Worker,4.5,4.0,,2.0,1.0,8.0,20.0,4.0,9.0,,10,1
SR01729,20.0,Non-binary,Student,6.0,10.0,14.0,7.0,1.0,5.0,31.0,5.0,6.0,1.0,10,1
SR04076,23.0,woman,Student,5.5,9.0,11.5,3.0,2.0,8.0,22.0,7.0,7.0,0.5,10,1
SR02158,25.0,Male,Business Owner,8.5,8.0,11.0,4.5,5.0,8.0,23.0,4.0,14.0,0.0,10,1
SR03932,18.0,Male,Student,6.0,4.0,5.5,4.0,0.0,8.0,32.0,0.0,5.0,0.0,10,1
SR00112,,Male,Healthcare Worker,11.0,7.5,11.5,4.5,5.0,8.0,27.0,6.0,10.0,0.0,1,0
SR02385,120.0,  Male ,Teacher,4.5,4.5,5.5,1.5,2.0,6.0,43.0,2.0,5.0,1.0,10,1
SR00221,30.0,Female,Freelancer,6.0,6.0,8.0,0.0,,3.0,35.0,2.0,9.0,0.0,10,0
SR00628,28.0,Non-binary,Freelancer,8.5,5.0,4.5,4.5,4.0,,23.0,6.0,9.0,0.5,3,0
SR01182,55.0,Male,Business Owner,6.0,8.0,10.0,2.5,4.0,10.0,,2.0,,0.5,10,1
SR03382,20.0,Non-binary,Student,7.0,7.0,9.0,4.5,0.0,5.0,44.0,2.0,6.0,1.5,10,1
SR02423,54.0,Female,Healthcare Worker,4.5,3.5,7.0,,5.0,10.0,13.0,,,0.5,10,1
SR00791,35.0,Male,Retired,8.5,6.5,7.0,5.5,0.0,10.0,3.0,6.0,0.0,0.0,5,0
SR04276,75.0,Male,Retired,10.0,1.5,,1.0,0.0,9.0,3.0,4.0,1.0,0.0,0,1
SR00462,22.0,Male,Student,6.5,,14.0,4.5,2.0,8.0,43.0,0.0,3.0,0.0,10,1
SR04403,73.0,Male,Retired,8.0,6.5,8.0,2.0,0.0,8.0,18.0,2.0,0.0,0.0,5,0
SR00552,59.0,Female,Teacher,8.0,2.5,4.5,3.5,2.0,8.0,35.0,7.0,6.0,0.5,6,0
SR03130,34.0,Male,Freelancer,8.5,9.5,,4.0,4.0,6.0,37.0,4.0,7.0,0.0,10,1
SR01445,35.0,Male,Young Professional,6.0,3.5,2.5,4.0,4.0,6.0,36.0,0.0,12.0,1.0,10,0
SR00199,37.0,non-binary,Business Owner,,6.5,10.0,3.5,3.0,10.0,23.0,,14.0,0.0,10,1
SR02590,20.0,Male,Healthcare Worker,7.0,4.0,5.5,1.5,4.0,6.0,3.0,3.0,7.0,1.0,5,0
SR00403,39.0,Female,Young Professional,5.0,6.5,8.5,3.5,2.0,9.0,36.0,4.0,8.0,1.0,10,1
SR03960,67.0,Male,Retired,8.0,3.0,5.0,1.0,3.0,7.0,,3.0,2.0,1.0,3,0
SR04190,74.0,Female,Business Owner,7.0,3.0,4.0,1.5,3.0,8.0,13.0,1.0,11.0,1.0,7,0
SR04764,28.0,Male,Young Professional,6.0,4.5,5.5,4.5,4.0,7.0,25.0,3.0,9.0,1.0,8,0
SR02096,38.0,Female,Business Owner,7.0,4.5,,6.0,2.0,8.0,26.0,6.0,13.0,0.5,7,0
SR02901,26.0,Non-binary,Young Professional,6.5,8.0,10.0,5.5,,6.0,36.0,5.0,8.0,1.0,10,1
SR04463,20.0,Non-binary,Healthcare Worker,8.5,1.0,1.0,2.5,4.0,9.0,10.0,3.0,14.0,1.0,5,0
SR00651,22.0,Female,Student,5.5,11.5,,2.0,0.0,5.0,52.0,0.0,8.0,1.0,10,1
SR00709,27.0,Other,Young Professional,3.0,5.0,7.0,2.5,1.0,5.0,46.0,1.0,10.0,2.0,10,1
SR01481,40.0,Other,Freelancer,8.5,6.5,9.0,6.0,2.0,3.0,16.0,2.0,7.0,1.0,10,1
SR04415,37.0,Non-binary,Teacher,5.5,7.0,8.0,3.5,0.0,9.0,29.0,3.0,3.0,0.5,10,1
SR03066,33.0,Male,Freelancer,6.5,,13.5,2.0,0.0,6.0,37.0,1.0,8.0,0.0,10,1
SR02396,27.0,Female,Freelancer,5.5,4.5,6.5,3.5,3.0,,53.0,3.0,6.0,0.0,10,1
SR01770,27.0,Female,Young Professional,7.0,9.0,13.0,5.5,3.0,3.0,36.0,2.0,10.0,1.0,10,1
SR00315,66.0,Female,Freelancer,5.5,7.5,9.0,2.5,2.0,3.0,26.0,4.0,8.0,0.0,10,0
SR03762,34.0,Male,Business Owner,,3.0,,0.0,2.0,7.0,36.0,4.0,6.0,0.0,10,1
SR04910,36.0,Male,Teacher,8.0,8.0,11.0,0.0,0.0,7.0,24.0,0.0,9.0,0.0,8,0
SR00114,22.0,Female,Young Professional,8.0,8.0,10.0,1.0,1.0,5.0,31.0,5.0,9.0,1.0,10,1
SR00961,43.0,Male,Retired,8.0,9.0,,3.0,0.0,5.0,31.0,,3.0,0.0,10,1
SR02911,62.0,Male,Business Owner,6.0,7.5,9.5,6.5,2.0,9.0,42.0,2.0,11.0,1.0,10,1
SR03406,27.0,Other,Student,7.5,9.0,10.5,5.5,0.0,4.0,34.0,2.0,5.0,0.0,10,1
SR01624,28.0,Female,Retired,5.5,2.0,3.0,1.5,1.0,9.0,,5.0,2.0,0.0,6,0
SR03323,49.0,Male,Teacher,7.5,6.0,7.5,4.0,2.0,6.0,40.0,3.0,12.0,0.0,10,1
SR05000,43.0,Female,Business Owner,6.5,10.0,15.0,1.5,4.0,7.0,13.0,4.0,8.0,1.0,10,1
SR01819,43.0,Male,Retired,8.0,3.0,3.0,0.0,0.0,8.0,47.0,3.0,4.0,0.5,10,1
SR03195,23.0,Female,Student,4.5,5.0,6.5,4.0,1.0,5.0,37.0,3.0,5.0,0.0,10,1
SR03008,32.0,Male,Business Owner,6.5,8.0,9.0,3.0,3.0,6.0,45.0,2.0,11.0,0.0,10,1
SR03415,25.0,Male,Young Professional,6.5,5.5,8.0,3.0,3.0,6.0,36.0,2.0,8.0,1.0,10,0
SR04529,,Female,Student,7.0,4.0,5.0,2.0,1.0,4.0,30.0,2.0,5.0,0.5,8,0
SR01898,73.0,Male,Business Owner,5.5,7.0,8.5,3.0,2.0,6.0,43.0,4.0,10.0,0.0,10,1
SR01919,21.0,Male,Student,6.0,10.0,13.5,2.5,1.0,4.0,32.0,9.0,6.0,0.0,10,0
SR01271,33.0,Male,teacher,9.0,7.5,10.0,3.5,1.0,7.0,22.0,5.0,5.0,1.0,6,0
SR04177,27.0,Non-binary,Young Professional,7.0,8.5,8.5,4.0,3.0,5.0,,2.0,7.0,1.0,10,1
SR04963,69.0,Male,Retired,7.0,2.0,1.0,1.0,0.0,9.0,14.0,5.0,0.0,0.0,6,0
SR04884,56.0,Female,Young Professional,6.0,5.5,9.5,0.5,5.0,7.0,30.0,2.0,9.0,0.5,10,1
SR04095,28.0,Non-binary,Young Professional,5.0,4.5,7.0,4.0,3.0,9.0,33.0,1.0,6.0,1.0,10,1
SR03160,19.0,Male,Student,-2.0,7.0,9.5,0.5,0.0,9.0,44.0,2.0,5.0,0.5,10,1
SR01814,57.0,Female,Business Owner,4.5,6.0,8.5,3.0,4.0,7.0,,5.0,9.0,0.0,10,1
SR02427,29.0,Male,Teacher,8.5,6.5,8.5,4.0,1.0,,30.0,4.0,6.0,,10,0
SR03951,21.0,  Other ,Student,6.0,8.0,11.0,3.5,0.0,8.0,49.0,0.0,11.0,0.5,10,0
SR04429,28.0,Male,Retired,8.5,1.0,1.0,0.5,0.0,4.0,30.0,0.0,0.0,0.0,8,1
SR02143,52.0,Other,Retired,4.5,6.0,9.5,0.0,1.0,7.0,9.0,2.0,7.0,0.0,10,1
SR01627,42.0,Non-binary,Freelancer,8.0,1.0,1.0,1.0,3.0,6.0,58.0,5.0,9.0,0.5,10,1
SR00790,28.0,Female,Healthcare Worker,9.5,3.5,3.5,2.5,4.0,5.0,29.0,0.0,8.0,1.0,7,0
SR03787,79.0,Female,Retired,6.0,6.5,6.5,0.0,0.0,6.0,28.0,7.0,1.0,0.0,8,0
SR01865,37.0,Male,Business Owner,5.5,8.5,10.5,5.5,4.0,7.0,33.0,4.0,9.0,0.5,10,1
SR02866,19.0,Male,Young Professional,6.0,6.0,8.0,0.5,3.0,7.0,47.0,0.0,6.0,0.5,10,1
SR00872,72.0,Non-binary,Retired,7.5,2.5,5.5,2.0,2.0,8.0,20.0,9.0,0.0,0.0,1,0
SR03272,37.0,Male,Business Owner,5.5,11.0,15.0,1.0,3.0,,36.0,5.0,10.0,1.0,10,1
SR03834,29.0,Female,Young Professional,8.0,6.0,8.0,1.0,4.0,4.0,37.0,2.0,7.0,1.0,10,1
SR00074,22.0,Non-binary,Student,8.0,8.5,12.0,2.5,3.0,7.0,50.0,2.0,5.0,0.5,10,0
SR01753,26.0,Non-binary,Young Professional,8.5,6.5,8.0,2.5,3.0,,31.0,2.0,9.0,1.5,10,0
SR01422,72.0,Non-binary,Retired,10.5,5.5,7.0,1.0,0.0,8.0,18.0,2.0,0.0,0.5,4,0
SR04222,29.0,Female,Young Professional,6.0,5.0,5.5,0.0,3.0,8.0,37.0,2.0,9.0,1.0,10,0
SR04694,20.0,Female,Student,10.0,4.0,5.0,1.5,1.0,9.0,40.0,5.0,5.0,0.5,6,0
SR04370,75.0,MALE,Retired,6.5,3.0,4.5,2.5,0.0,9.0,14.0,3.0,0.0,0.0,7,0
SR04576,20.0,  Male ,Freelancer,4.0,6.5,8.0,3.0,3.0,10.0,24.0,5.0,11.0,0.0,10,1
SR03810,41.0,Female,Teacher,9.5,3.5,5.0,6.5,6.0,6.0,23.0,0.0,9.0,1.5,7,1
SR02245,37.0,Male,Freelancer,10.0,6.0,9.0,4.5,4.0,5.0,28.0,5.0,9.0,0.0,4,0
SR03048,50.0,Woman,Business Owner,4.5,8.0,11.0,7.5,0.0,6.0,27.0,4.0,11.0,0.5,10,1
SR02446,19.0,Male,Student,7.5,,7.0,0.5,1.0,7.0,27.0,2.0,2.0,1.0,8,0
SR00495,66.0,Male,Healthcare worker,,2.0,2.5,3.5,5.0,4.0,8.0,3.0,9.0,0.5,4,0
SR03131,36.0,Male,Retired,6.5,3.0,5.0,2.0,1.0,7.0,3.0,2.0,0.0,0.5,5,0
SR04322,38.0,Female,Business Owner,,8.0,11.5,0.0,50.0,8.0,18.0,1.0,10.0,0.0,10,1
SR04398,78.0,Female,Healthcare Worker,7.5,7.0,10.5,1.5,5.0,7.0,46.0,7.0,12.0,0.0,10,1
SR01165,26.0,Female,Business Owner,7.5,5.0,5.5,1.5,5.0,6.0,33.0,0.0,8.0,0.0,10,1
SR03735,39.0,Female,Business Owner,7.5,6.5,8.0,1.5,5.0,5.0,34.0,5.0,11.0,0.0,10,1
SR01731,33.0,Male,Young Professional,5.5,7.5,11.5,3.5,4.0,4.0,34.0,4.0,7.0,1.5,10,1
SR04813,26.0,Male,Freelancer,8.0,5.5,7.0,3.0,2.0,3.0,54.0,2.0,10.0,1.0,10,0
SR02403,41.0,Female,Business Owner,8.0,6.5,6.5,1.5,5.0,8.0,14.0,6.0,12.0,0.5,3,0
SR03404,77.0,Female,Retired,5.5,4.0,5.0,,2.0,6.0,23.0,2.0,3.0,0.0,6,0
SR00619,27.0,Female,Young Professional,3.0,6.5,10.0,4.0,0.0,8.0,20.0,3.0,9.0,1.0,10,1
SR01698,21.0,Female,Studdent,8.0,6.5,10.0,0.0,1.0,,41.0,1.0,3.0,0.0,10,1
SR03594,19.0,Female,Student,5.5,4.5,7.0,1.0,4.0,3.0,42.0,2.0,6.0,0.5,10,1
SR01958,33.0,  Female ,Teacher,6.0,6.0,8.0,0.0,4.0,6.0,28.0,6.0,7.0,0.5,9,0
SR01222,53.0,Female,Teacher,9.5,5.0,5.5,,1.0,6.0,,2.0,5.0,0.0,5,0
SR02074,38.0,Other,Freelancer,5.5,8.0,10.0,0.5,6.0,5.0,45.0,1.0,9.0,0.0,10,1
SR03411,20.0,Non-binary,Healthcare Worker,4.5,6.0,,3.5,5.0,5.0,16.0,5.0,14.0,0.5,10,1
SR00870,20.0,Female,Student,6.5,5.0,7.0,5.0,3.0,7.0,52.0,4.0,5.0,1.0,10,1
SR02719,39.0,Male,Healthcare Worker,5.0,5.5,8.5,2.0,3.0,8.0,7.0,2.0,11.0,1.0,10,1
